Title,Book-Rating
"""o"" is for outlaw | sue grafton",-0.19753076486824822
serpent : a novel from the numa files (numa files series) | clive cussler,-0.0549077164969977
serpent's tooth : a peter decker/rina lazarus novel (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,-0.028463129098377785
servant of the bones | anne rice,-0.30341731129519656
seven habits of highly effective people | stephen r. covey,-0.1628216836556729
seven up (a stephanie plum novel) | janet evanovich,-0.3148898247654238
seventh heaven | alice hoffman,0.7154336678424796
sex &amp; the city | candace bushnell,-0.12175831325609822
shadow of the hegemon (ender wiggins saga (paperback)) | orson scott card,-0.08553006271716485
shadows of steel | dale brown,-0.3374700444793602
sharp edges | jayne ann krentz,-0.11930158197242874
she said yes : the unlikely martyrdom of cassie bernall | misty bernall,-0.1504668027866722
she walks these hills | sharyn mccrumb,0.1811725386753221
she's come undone (oprah's book club (paperback)) | wally lamb,-0.2477094582169323
she's come undone (oprah's book club) | wally lamb,-0.25061927910450466
she's not there : a life in two genders | jennifer finney boylan,0.12313537936812866
shell seekers | rosamunde pilcher,0.11748576565599733
shepherds abiding | jan karon,-0.10412163480574502
shiloh (yearling newbery) | phyllis reynolds naylor,-0.03544740122640433
shipping news | annie proulx,-0.16869258279153565
shock wave (dirk pitt adventures (paperback)) | clive cussler,0.02590896504001697
shoeless joe | w. p. kinsella,-0.5178781015525429
shogun | james clavell,0.19977427933551928
shoot don't shoot: a joanna brady mystery | j.a. jance,-0.13580325966558096
shopaholic takes manhattan (summer display opportunity) | sophie kinsella,-0.053457280250178554
shopaholic ties the knot | sophie kinsella,-0.1976909780279577
shopgirl : a novella | steve martin,-0.4828776153750355
shopgirl | steve martin,-0.21569582158127995
shutter island: a novel | dennis lehane,-0.5017185678933983
sick of shadows | sharyn mccrumb,-0.6295225594077036
sick puppy | carl hiaasen,-0.28585938837389147
sideways stories from wayside school (wayside school) | louis sachar,0.040361594277660826
sights unseen | kaye gibbons,-0.17894546824321797
silence in hanover close | anne perry,0.09058977481236735
silence of the lambs | thomas harris,-0.14921707927556876
silent night : a christmas suspense story | mary higgins clark,0.16409692222548117
silent partner (alex delaware novels (paperback)) | jonathan kellerman,0.06257569036763663
silent passage: menopause : silent passage: menopause | gail sheehy,0.4808143213014505
silent snow | steve thayer,-0.0687609794770723
silent treatment | michael palmer,-0.12328341285065518
silent witness | richard north patterson,-0.1651028312123743
silver wedding | maeve binchy,0.21568496324884165
sister of my heart | chitra banerjee divakaruni,-0.29513716444772914
sisterhood of the traveling pants | ann brashares,0.26512454147744113
skeleton crew | stephen king,-0.16177856363130963
skin tight | carl hiaasen,-0.13582806666287714
skinny legs and all | tom robbins,-0.7228137216905262
skinwalkers (joe leaphorn/jim chee novels) | tony hillerman,-0.07544147853211533
skipping christmas | john grisham,-0.41845519594487957
sky masters | dale brown,0.04507117883566702
slammerkin | emma donoghue,0.12277203744782153
slaughterhouse five or the children's crusade: a duty dance with death | kurt vonnegut,-0.32387615946262727
sleep no more | greg iles,-0.15533061624570538
slow waltz in cedar bend | robert james waller,0.06169491758660343
small gods (discworld novels (paperback)) | terry pratchett,-0.5358339727076523
small town girl | lavyrle spencer,-0.13978873836802835
smart women | judy blume,0.06732814725678726
smilla's sense of snow | peter hoeg,0.32748347517743925
"snake, the crocodile &amp; the dog, the (amelia peabody mysteries (paperback)) | elizabeth peters",-0.13554083713850149
snow crash (bantam spectra book) | neal stephenson,-0.5119821889046905
snow crash | neal stephenson,-0.15390716965778117
snow falling on cedars | david guterson,-0.22815676503658758
so long and thanks for all the fish | douglas adams,0.4712543710699006
"so many books, so little time: a year of passionate reading | sara nelson",0.3721893803753746
soft focus | jayne ann krentz,-0.19830795383835045
song of solomon (oprah's book club (paperback)) | toni morrison,-0.1430106959338245
songs in ordinary time (oprah's book club (paperback)) | mary mcgarry morris,0.13401429872997325
sophie's world: a novel about the history of philosophy | jostein gaarder,-0.4307246050274117
soul harvest: the world takes sides (left behind no. 4) | tim lahaye,-0.22332067364752609
space | james a. michener,-0.2525505103517019
speak | laurie halse anderson,-0.17026551456391142
speaker for the dead (ender wiggins saga (paperback)) | orson scott card,-0.00775230082370619
special delivery: a novel | danielle steel,0.5717799908625666
sphere | michael crichton,-0.09854375413782844
split second (maggie o'dell novels (paperback)) | alex kava,0.08745305962806406
spring fancy | lavyrle spencer,0.3360575192795235
staggerford (mysteries &amp; horror) | jon hassler,-0.11223119252922192
standing in the rainbow : a novel | fannie flagg,-0.31927801398573674
standing in the rainbow | fannie flagg,-0.6461363482523972
standoff | sandra brown,-0.07781090945143303
star wars episode i: the phantom menace | patricia c. wrede,-0.15878729677923595
star wars: from the adventures of luke skywalker : a novel | george lucas,0.13385165558507417
stardust | neil gaiman,-0.4055462095484205
stargirl | jerry spinelli,-0.4880401867031528
starship troopers | robert a. heinlein,-0.556543485851373
"startide rising (the uplift saga, book 2) | david brin",0.02048558108270026
"state of siege (tom clancy's op-center, 6) | tom clancy",-0.02590991259228996
sticks &amp; scones | diane mott davidson,-0.22142040158326431
stiff: the curious lives of human cadavers | mary roach,0.4002062425160063
still life with woodpecker | tom robbins,-0.07400926911239725
still pumped from using the mouse | scott adams,-0.16151033029296272
stillwatch | mary higgins clark,0.010519118561021373
stolen lives : twenty years in a desert jail (oprah's book club (paperback)) | malika oufkir,-0.12413270501691616
stolen lives: twenty years in a desert jail | malika oufkir,0.059978689913142196
stone kiss | faye kellerman,0.1695351270346273
stonebrook cottage | carla neggers,0.3049001215315699
stones for ibarra (penguin contemporary american fiction series) | harriet doerr,-0.48296759814370976
stones from the river | ursula hegi,-0.07656321112389203
stormy weather | carl hiaasen,-0.20039476078798807
story of o | pauline reage,-0.6219696565829261
straight man : a novel (vintage contemporaries) | richard russo,-0.5495416851932815
stranger in a strange land (remembering tomorrow) | robert a. heinlein,-0.3312790259589485
stranger is watching | mary higgins clark,0.36604431733782183
strangers in the night | linda howard,0.3358430074030588
strapless (red dress ink (paperback)) | leigh riker,0.3600729452547744
strip tease | carl hiaasen,0.13638594132187912
stuart little | e. b. white,0.28154920482001095
stupid white men ...and other sorry excuses for the state of the nation! | michael moore,-0.2298253317606432
subterranean | james rollins,-0.48281190469418644
sudden mischief | robert b. parker,-0.11164063904662083
suicide blonde | darcey steinke,0.034135561074770386
sula | toni morrison,-0.18600602627222612
summer pleasures | nora roberts,-0.22945777834261732
summer sisters | judy blume,-0.2613996021929845
summer's end | danielle steel,0.13469537266957052
summerland | michael chabon,-0.2504044038964238
"sundiver (the uplift saga, book 1) | david brin",-0.05745186929035878
sunset in st. tropez | danielle steel,-0.1160272993941945
surfacing | margaret atwood,0.005564551193254097
survival of the fittest: an alex delaware novel | jonathan kellerman,0.09544929216887432
survivor : a novel | chuck palahniuk,-0.5154221143584152
suzanne's diary for nicholas | james patterson,-0.41091538534862343
sweet revenge | nora roberts,-0.35869301707341783
sword of shannara | terry brooks,-0.2762889919587103
tai-pan | james clavell,-0.0063172441786912645
"tales of the city (tales of the city series, v. 1) | armistead maupin",-0.09230327784714032
tales too ticklish to tell: bloom county | berke breathed,-0.3210768945911109
talking god (jim chee novels) | tony hillerman,0.11239017403222183
taltos: lives of the mayfair witches | anne rice,-0.22063062174865739
tangled vines | janet dailey,0.3476695176510033
tapestry | belva plain,0.08057530042609415
tara road | maeve binchy,-0.24306968526907363
tears of the giraffe (no.1 ladies detective agency) | alexander mccall smith,-0.04770817576384135
tekwar | william shatner,0.006891924059729089
tell me your dreams | sidney sheldon,-0.11527918640148191
tell no one | harlan coben,-0.32821391105904135
"temple of the winds (sword of truth, book 4) | terry goodkind",-0.17395990073878634
tender at the bone: growing up at the table | ruth reichl,-0.5703237306811489
terminal | robin cook,0.2797733754323941
tess of the d'urbervilles | thomas hardy,0.5050047328976656
the absence of nectar | kathy hepinstall,-0.4166622758428407
the alchemist: a fable about following your dream | paulo coelho,-0.21703950194588634
the alibi | sandra brown,0.16567974122458454
the alienist | caleb carr,-0.17702110108718191
the all-true travels and adventures of lidie newton: a novel (ballantine reader's circle) | jane smiley,-0.47075777869658175
the amazing adventures of kavalier &amp; clay | michael chabon,-0.500307967621355
"the amber spyglass (his dark materials, book 3) | philip pullman",-0.16113154293672174
the andromeda strain | michael crichton,-0.13738913385383722
the angel of darkness | caleb carr,0.048191251076733846
the ape who guards the balance : an amelia peabody mystery | elizabeth peters,0.06920106164003584
the apocalypse watch | robert ludlum,0.0009903234847226208
"the arctic incident (artemis fowl, book 2) | eoin colfer",0.014867803718119122
the art of happiness: a handbook for living | dalai lama,-0.3725207141011819
the associate | phillip margolin,-0.03852158008925402
the authoritative calvin and hobbes (calvin and hobbes) | bill watterson,-0.1686835064837512
the autobiography of miss jane pittman | ernest j. gaines,0.3580544417089793
"the bad beginning (a series of unfortunate events, book 1) | lemony snicket",-0.14337944963806284
the ballad of frankie silver | sharyn mccrumb,-0.03152750477882453
the beach house | james patterson,-0.5288961362721326
the bean trees | barbara kingsolver,-0.2910464506555156
"the beans of egypt, maine | carolyn chute",0.3400989927072565
the bear and the dragon (jack ryan novels) | tom clancy,-0.3706808884555566
the bear and the dragon | tom clancy,-0.31594712974406897
"the beast from the east (goosebumps, no 43) | r. l. stine",-0.021515199055281035
the beekeeper's apprentice | laurie r. king,-0.07749705914783898
the bell jar : a novel (perennial classics) | sylvia plath,-0.4955476614618753
"the best democracy money can buy: the truth about corporate cons, globalization and high-finance fraudsters | greg palast",0.08631025450647983
the bestseller | olivia goldsmith,0.16583905300190624
the blind assassin | margaret atwood,-0.3014003382673002
the blooding | joseph wambaugh,0.4575327277689303
the blue nowhere : a novel | jeffery deaver,-0.34109135116376255
the bluest eye | toni morrison,-0.2786910405933495
the body farm | patricia daniels cornwell,-0.23327640573273042
the bone collector (lincoln rhyme novels (paperback)) | jeff deaver,-0.22883309946019326
the bone people | keri hulme,-0.20322911976822305
the bonesetter's daughter | amy tan,-0.1672619053570137
the bonfire of the vanities | tom wolfe,0.04830529759234862
the book club | mary alice monroe,-0.13442142935674248
the book of ruth (oprah's book club (paperback)) | jane hamilton,-0.060689465602539995
the bookshop : a novel | penelope fitzgerald,0.005884856220545708
the bourne identity | robert ludlum,-0.17562043050641135
the bourne supremacy | robert ludlum,0.072604923691999
the bourne ultimatum | robert ludlum,0.21929372396429422
the boy next door | meggin cabot,-0.10611285112132161
the breaker | minette walters,0.31233744310948247
the brethren | john grisham,-0.27784806539799267
the bridge across forever | richard bach,-0.07589588794532869
the bridges of madison county | robert james waller,0.028066303532420945
the burden of proof | scott turow,-0.04406443167920945
the butcher's theater | jonathan kellerman,-0.11991874663635012
"the canterbury tales, in modern english | geoffrey chaucer",-0.0494632771648883
the cardinal of the kremlin (jack ryan novels) | tom clancy,0.1300045511504382
the cardinal of the kremlin | tom clancy,0.1230725812277439
"the carnivorous carnival (a series of unfortunate events, book 9) | lemony snicket",-0.5543451370127028
the case has altered: a richard jury mystery (richard jury mysteries (paperback)) | martha grimes,-0.33570011069218536
the cassandra compact: a covert-one novel | robert ludlum,-0.0906944869906783
the cat in the hat | dr. seuss,-0.5024522100955079
the cat who blew the whistle | lilian jackson braun,-0.021623202845681085
the cat who brought down the house | lilian jackson braun,-0.2505520818946965
the cat who knew shakespeare | lilian jackson braun,0.1564905070491587
the cat who lived high | lilian jackson braun,-0.2188335886828724
the cat who saw red | lilian jackson braun,-0.10469026165499037
the cat who saw stars (cat who... (paperback)) | lilian jackson braun,0.04493190714412683
the cat who smelled a rat (cat who... (paperback)) | lilian jackson braun,-0.3234314143711315
the cat who talked to ghosts | lilian jackson braun,-0.1135980417700747
the cat who wasn't there | lilian jackson braun,0.2777836946707239
the cat who went into the closet | lilian jackson braun,0.21683617221431792
the cat who went to heaven | elizabeth coatsworth,0.33677247033664937
the cat who went underground | lilian jackson braun,0.19252481388959225
the cat who went up the creek | lilian jackson braun,-0.19314167873181967
the catcher in the rye | j.d. salinger,-0.5529681552769152
the celestine prophecy (celestine prophecy) | james redfield,-0.06930045921627488
the cereal murders | diane mott davidson,0.0481974224832832
the chamber | john grisham,-0.1039159737055277
the charm school | nelson demille,-0.0700612903799595
the chocolate war (laurel leaf books) | robert cormier,0.24443440938340674
the christmas train | david baldacci,-0.5213238265335534
the cider house rules | john irving,-0.09964907727220018
the claiming of sleeping beauty (erotic adventures of sleeping beauty) | rice anne,-0.016975122534645126
the clan of the cave bear (earth's children (paperback)) | jean m. auel,0.038424576977574676
the client | john grisham,-0.05479223085426946
the clinic (alex delaware novels (paperback)) | jonathan kellerman,0.21976494376434544
the club dumas: a novel | arturo perez-reverte,-0.26136913968878905
the color of water: a black man's tribute to his white mother | james mcbride,-0.3150998178537466
the color purple | alice walker,0.18176698962067045
the concrete blonde (a harry bosch novel) | michael connelly,-0.4733623351340208
the constant gardener | john le carre,-0.43044878972092815
the copper beech | maeve binchy,-0.18471990009540384
the corrections | jonathan franzen,-0.4103406421364752
the corrections: a novel | jonathan franzen,-0.6695051289850843
the cradle will fall | mary higgins clark,-0.09180143963890697
the crimson petal and the white | michel faber,0.06488414771904363
the cross-country quilters | jennifer chiaverini,-0.565806435062419
the crow road | iain banks,-0.7718623727990512
the crying of lot 49: a novel (perennial fiction library) | thomas pynchon,-0.07921671084837106
the curious incident of the dog in the night-time (today show book club #13) | mark haddon,-0.08663992651908192
the curious incident of the dog in the night-time : a novel | mark haddon,-0.1233137366023278
the da vinci code | dan brown,-0.37894326929019795
the dark room | minette walters,0.10162637717073773
the dark wind (jim chee novels) | tony hillerman,0.36646311882144106
the darwin awards ii: unnatural selection | wendy northcutt,-0.12174745919572046
the darwin awards: evolution in action | wendy northcutt,-0.24565576098383476
the day after tomorrow | allan folsom,-0.008376356198552735
the death of vishnu: a novel | manil suri,-0.3634469783663059
the deep blue good-by | john d. macdonald,0.20427478105980648
the deep end of the ocean (oprah's book club) | jacquelyn mitchard,0.3581683373038008
the deep end of the ocean | jacquelyn mitchard,0.2278378045754509
the demon-haunted world: science as a candle in the dark | carl sagan,-0.8511771759961478
"the devil in the white city : murder, magic, and madness at the fair that changed america (illinois) | erik larson",-0.4848676345065541
the devil wears prada : a novel | lauren weisberger,-0.17082943341788634
the devil's arithmetic | jane yolen,-0.5923064758917949
the diamond age | neal stephenson,-0.09113905811372569
the difference engine | william gibson,-0.17726434514077752
the dilbert future: thriving on stupidity in the 21st century | scott adams,0.09625067307542298
"the dilbert principle: a cubicle's-eye view of bosses, meetings, management fads &amp; other workplace afflictions | scott adams",-0.19896172126786804
the dive from clausen's pier (alex awards) | ann packer,-0.2323106431672824
the dive from clausen's pier : a novel (vintage contemporaries (paperback)) | ann packer,-0.17661880912359945
the divine secrets of the ya-ya sisterhood: a novel | rebecca wells,-0.12165823043083432
the dogs of babel (today show book club #12) | carolyn parkhurst,-0.21984648536387685
the door to december | dean r. koontz,-0.35641599064551216
the dress lodger (ballantine reader's circle) | sheri holman,-0.08373181946892082
the dress lodger | sheri holman,-0.2075503896514947
the edge | catherine coulter,0.24412918964882874
the education of little tree (a zia book) | forrest carter,0.021112586019106695
"the elegant universe: superstrings, hidden dimensions, and the quest for the ultimate theory | brian greene",-0.31663731820350277
the elusive flame | kathleen e. woodiwiss,0.4112992763628031
the elvenbane (halfblood chronicles) | andre norton,-0.4300538398565982
the emperor of ocean park (today show book club #1) | stephen l. carter,-0.07247488886009668
the emperor of ocean park (vintage contemporaries (paperback)) | stephen l. carter,0.2396440111570381
the empress file | john sandford,-0.018962258682487923
the english patient | michael ondaatje,0.02482736946808408
"the eternity code (artemis fowl, book 3) | eoin colfer",0.09761664815254635
"the eye of the world (the wheel of time, book 1) | robert jordan",-0.30664022135466257
the eyre affair (alex awards (awards)) | jasper fforde,-0.20380061240385808
the eyre affair: a novel | jasper fforde,-0.21476917058586256
the face of a stranger (william monk novels (paperback)) | anne perry,0.281662293553914
the fall of hyperion | dan simmons,0.036080967735078594
the fallen man (joe leaphorn novels) | tony hillerman,-0.4496927073971381
the far side gallery 4 | gary larson,0.24176620584974162
the far side observer | gary larson,0.20222111994244632
"the fellowship of the ring (the lord of the rings, part 1) | j.r.r. tolkien",-0.45506143490797357
the fifth profession | david morrell,0.20833176348907365
the final judgment | richard north patterson,-0.06860032410505199
"the fires of heaven (the wheel of time, book 5) | robert jordan",-0.04760155977818646
the firm | john grisham,0.020398520179437527
the first counsel | brad meltzer,-0.1936745075254002
the first deadly sin | lawrence sanders,-0.20115033728433077
the first eagle (jim chee novels) | tony hillerman,-0.03085060335691845
the first horseman | john case,-0.08571974268957554
the first victim | ridley pearson,0.13924808217962123
the five people you meet in heaven | mitch albom,-0.4901705431516089
the flanders panel | arturo perez-reverte,0.06355470941502327
the fountainhead | ayn rand,-0.7947351208580795
the fourth deadly sin | lawrence sanders,0.5378259650411757
the fourth hand | john irving,-0.21590883014617362
the fourth protocol | frederick forsyth,0.2448127937268568
the french lieutenant's woman (french lieutenant's woman) | john fowles,0.1733117502535728
the future homemakers of america | laurie graham,-0.23425531642242017
the future scrolls | fern michaels,0.18801462049744017
the general's daughter | nelson demille,0.2068380653847846
the genesis code | john case,-0.07994164109417798
the ghost | danielle steel,-0.19058679119234817
the giant's house : a romance | elizabeth mccracken,-0.17780581553864303
the girl who loved tom gordon | stephen king,-0.3935490218812119
the girlfriends' guide to surviving the first year of motherhood: wise and witty advice on everything from coping with postpartum mood swings to salva ...  to  fitting into that favorite pair of jeans | vicki iovine,-0.5602364918653028
the girls' guide to hunting and fishing | melissa bank,-0.25476478706115996
the giver (21st century reference) | lois lowry,-0.5696238285933368
the giver (readers circle) | lois lowry,-0.5451971795754553
the glass lake | maeve binchy,-0.13422742411711092
the god of small things | arundhati roy,-0.41820378300767763
the gold coast | nelson demille,-0.19191643718162701
"the golden compass (his dark materials, book 1) | philip pullman",-0.31554190020566575
the golden mean: in which the extraordinary correspondence of griffin &amp; sabine concludes | nick bantock,0.09497651517886746
the good earth (enriched classics) | pearl s. buck,-0.4218470312955999
the grapes of wrath: john steinbeck centennial edition (1902-2002) | john steinbeck,-0.5923694018323118
the grass is always greener over the septic tank | erma bombeck,0.2612865534787442
the great and secret show | clive barker,-0.12030532591032178
the great gatsby (scribner classic) | f. scott fitzgerald,-0.003397201227310744
the great gatsby | f. scott fitzgerald,-0.3782124110281836
the greatest generation | tom brokaw,-0.001649694158859856
the green mile | stephen king,-0.3608407677900569
the grilling season | diane mott davidson,-0.03617386751577578
the guardian | nicholas sparks,-0.1863886976946248
the handmaid's tale : a novel | margaret atwood,-0.34909846817812046
the handmaid's tale | margaret atwood,0.12173100402063451
the hangman's beautiful daughter | sharyn mccrumb,2.626688710057645e-05
the harvest (buffy the vampire slayer) | richie tankersley cusick,0.06562001930758903
"the haunted mask (goosebumps, no 11) | r. l. stine",0.2787669536016927
the heart of a woman | maya angelou,-0.1844132344710721
the hitchhiker's guide to the galaxy | douglas adams,-0.19822989739416397
the hobbit : the enchanting prelude to the lord of the rings | j.r.r. tolkien,-0.47418416280448894
the hobbit: or there and back again | j.r.r. tolkien,-0.36123194861400876
the honk and holler opening soon | billie letts,-0.08494339556491616
the horse whisperer | nicholas evans,-0.049983847259048315
the horse you came in on | martha grimes,0.1284061596655751
"the hostile hospital (a series of unfortunate events, book 8) | lemony snicket",-0.0036077442855283275
the hot zone | richard preston,-0.01974217273299777
the hours : a novel | michael cunningham,-0.5159318292897263
the hours: a novel | michael cunningham,-0.21197477279598526
the house of the spirits | isabel allende,-0.1968225382400669
the house of thunder | dean r. koontz,0.07202480871495838
the house on mango street (vintage contemporaries) | sandra cisneros,-0.27944132306463676
the hundred secret senses | amy tan,-0.09522406949262682
the hungry ocean : a swordboat captain's journey | linda greenlaw,-0.11906656214875261
the hunt for red october (jack ryan novels) | tom clancy,0.26464574613135794
the hunt for red october | tom clancy,0.07535274893835825
the idiot girls' action adventure club | laurie notaro,0.037175299081511244
the importance of being earnest (dover thrift editions) | oscar wilde,-0.2439565172792189
the indian in the cupboard | lynne reid banks,0.01717569625157176
the indispensable calvin and hobbes | bill watterson,0.033500563845194314
the island of the day before | umberto eco,0.21747529214380912
the jane austen book club | karen joy fowler,-0.29964197942112636
the joy luck club | amy tan,-0.058126091444855844
the judge | steven paul martini,-0.009243509029743031
the jungle (bantam classics) | upton sinclair,0.23238351541533867
the juror | george dawes green,0.49418761282307955
the jury | steve martini,-0.422600650708344
the kalahari typing school for men (no. 1 ladies' detective agency) | alexander mccall smith,-0.09472420004307658
the killer angels | michael shaara,-0.25565427712567435
the kitchen god's wife | amy tan,0.08215675162921977
the lamorna wink: a richard jury mystery (richard jury mysteries (paperback)) | martha grimes,-0.2679016396836814
the last battle | c. s. lewis,-0.36436284010831976
the last girls (ballantine reader's circle) | lee smith,0.416100281812304
the last juror | john grisham,-0.599795275204207
the last suppers | diane mott davidson,-0.08365125210758612
the last time they met : a novel | anita shreve,-0.28470912619887706
the laws of our fathers | scott turow,-0.17767714689577588
the left hand of darkness (remembering tomorrow) | ursula k. le guin,-0.059370278613687044
the lesson of her death | jeffery wilds deaver,0.04826668570934432
the life and loves of a she-devil | fay weldon,0.07593346747793459
the lion's game | nelson demille,-0.4605527958035937
"the lion, the witch and the wardrobe (full-color collector's edition) | c. s. lewis",-0.12133654792369297
the list | steven paul martini,-0.13570583771540262
the little prince | antoine de saint-exupã©ry,-0.1525024022122311
the lone ranger and tonto fistfight in heaven | sherman alexie,-0.22461579137733648
the loop | nicholas evans,-0.14813973901053254
the loop: a novel | nicholas evans,0.03251967984060193
the lost boy: a foster child's search for the love of a family | dave pelzer,-0.037617642591360516
the lost continent: travels in small-town america | bill bryson,0.026816447726472993
the lost world | michael crichton,-0.222024578829824
the lost world: a novel | michael crichton,-0.21787667706955238
the lovely bones: a novel | alice sebold,-0.38010277170584605
the magic of you (malory novels (paperback)) | johanna lindsey,-0.030586147762821998
the magician's assistant | ann patchett,0.06379343744801724
the magician's nephew (narnia) | c. s. lewis,-0.11694033074955093
the magician's nephew (rack) (narnia) | c. s. lewis,-0.38354781483303935
the magus | john fowles,0.27413183441864875
the main corpse (culinary mysteries (paperback)) | diane mott davidson,-0.19403091993267244
the maltese falcon (vintage crime/black lizard) | dashiell hammett,-0.42375035601982125
"the mammoth hunters (auel, jean m. , earth's children.) | jean m. auel",-0.07190942345511092
the man who ate the 747 | ben sherwood,-0.0668423022011645
the man who listens to horses | monty roberts,-0.2129950043040146
the man who mistook his wife for a hat : and other clinical tales | oliver sacks,-0.43203965185106746
the man who mistook his wife for a hat: and other clinical tales | oliver sacks,-0.18563387411220403
the map that changed the world : william smith and the birth of modern geology | simon winchester,-0.003447907263291185
the mark: the beast rules the world (left behind no. 8) | tim lahaye,0.04672129204245184
the martian chronicles | ray bradbury,-0.20242938750097947
"the master butchers singing club : a novel (erdrich, louise) | louise erdrich",-0.053105912311703876
the member of the wedding | carson mccullers,0.3702187649449244
the memory of earth (homecoming (paperback)) | orson scott card,-0.1401737022894714
the metamorphosis and other stories (dover thrift editions) | franz kafka,0.26117409417350157
the miracle life of edgar mint: a novel | brady udall,-0.3491387219184953
"the miserable mill (a series of unfortunate events, book 4) | lemony snicket",-0.42512833741452594
the mistress of spices | chitra banerjee divakaruni,0.14999581726667974
the mists of avalon | marion zimmer bradley,-0.22909920829806374
the moor (mary russell novels (paperback)) | laurie r. king,0.23399855356217716
the more i see you | lynn kurland,0.41572468474573926
the most wanted | jacquelyn mitchard,0.3154097534466496
the mother tongue | bill bryson,-0.047314521018724735
the mothman prophecies | john a. keel,-0.25673485641739024
the mummy or ramses the damned | anne rice,0.028452978769400995
the mystery of the cupboard (indian in the cupboard) | lynne reid banks,0.47166714119858505
the name of the rose: including postscript to the name of the rose | umberto eco,-0.2811800039822426
the nanny diaries: a novel | emma mclaughlin,-0.3240584790409099
the natural | bernard malamud,0.4708024234067615
"the new york trilogy: city of glass, ghosts, the locked room (contemporary american fiction series) | paul auster",-0.201969714028577
the next accident | lisa gardner,-0.1677178020434041
the night before | lisa jackson,-0.4899222070245163
the night listener : a novel | armistead maupin,-0.16378566332063021
the night listener | armistead maupin,-0.4217521716782641
"the nitpicker's guide for next generation trekkers, vol. 2 | phil farrand",0.3912138910101532
the no. 1 ladies' detective agency (today show book club #8) | alexander mccall smith,-0.3330354420128225
the no. 1 ladies' detective agency | alexander mccall smith,0.1104214042063624
the notebook | nicholas sparks,-0.206256427734753
the once and future king | t. h. white,-0.3843443705060766
the orchid hunter | jill marie landis,0.08456396693386496
the orchid thief (ballantine reader's circle) | susan orlean,-0.018726134123809243
the other boleyn girl | philippa gregory,-0.5378858208465331
the outside man | richard north patterson,0.05642435171820771
the outsiders (now in speak!) | s. e. hinton,-0.34748459950462807
the outsiders | s. e. hinton,-0.42825022344159636
the partner | john grisham,-0.3491670592676867
the passion of artemisia | susan vreeland,-0.4180298203442966
the pelican brief | john grisham,0.03283119842993539
the perfect storm : a true story of men against the sea | sebastian junger,-0.060187040715604545
the persian pickle club | sandra dallas,0.0061937572763256345
the phantom tollbooth | norton juster,-0.15193249158983635
the piano tuner : a novel | daniel mason,0.1393998135184404
the pillars of the earth | ken follett,-0.3075952363746014
the pilot's wife : a novel tag: author of the weight of water (oprah's book club (hardcover)) | anita shreve,-0.28548462633852234
the pilot's wife : a novel | anita shreve,-0.21367672947731722
the plague (vintage international) | albert camus,0.011102959482552674
the plains of passage (earth's children (paperback)) | jean m. auel,0.05762563726522988
the playboy | carly phillips,0.13357105002398342
the pleasure of my company: a novel | steve martin,-0.312353828058495
the poet | michael connelly,-0.2536424233109757
the poisonwood bible: a novel | barbara kingsolver,-0.33349111602035647
the prince of tides | pat conroy,0.20461997880226773
the princess bride: s morgenstern's classic tale of true love and high adventure | william goldman,-0.3666287316561796
the professor and the madman | simon winchester,-0.36951174401734105
"the professor and the madman: a tale of murder, insanity, and the making of the oxford english dictionary | simon winchester",-0.06106040902911171
the queen of the damned (vampire chronicles (paperback)) | anne rice,-0.01245175839162756
the quiet game | greg iles,-0.5547282455260725
the rainmaker | john grisham,-0.09388946095653052
the rapture of canaan | sheri reynolds,-0.10902775259167861
the reader | bernhard schlink,-0.11619906606722724
the red tent (bestselling backlist) | anita diamant,-0.4329484930489006
the regulators | stephen king,0.17204733729778443
the remains of the day (vintage international) | kazuo ishiguro,0.026666607710411624
the remnant: on the brink of armageddon (left behind no. 10) | tim lahaye,0.27471678336406136
"the reptile room (a series of unfortunate events, book 2) | lemony snicket",-0.1972903182709325
the rescue | nicholas sparks,-0.24512755759587915
the return of the indian (indian in the cupboard) | lynne reid banks,0.24712161678355554
the ring | danielle steel,0.30226224233461674
the ritual bath (peter decker &amp; rina lazarus novels (paperback)) | faye kellerman,-0.15261659993394625
the river king | alice hoffman,-0.08373195672184841
the road ahead | bill gates,-0.025768077727040324
the road from coorain | jill ker conway,0.012881210334150017
the road to omaha | robert ludlum,0.444899929493895
the robber bride | margaret atwood,0.06514968378052476
the rosewood casket | sharyn mccrumb,0.07022950954742407
"the ruby knight (elenium, book 2) | david eddings",0.057664386470446714
the rule of four | ian caldwell,-0.34449706237579136
the runaway jury | john grisham,-0.14374662976569746
the sabbathday river | jean hanff korelitz,-0.22413287560229364
the salaryman's wife (children of violence series) | sujata massey,-0.29428191199407894
the sands of time | sidney sheldon,0.2982659448842929
the satanic verses | salman rushdie,0.28116036435556546
the saving graces: a novel | patricia gaffney,-0.25683475431149827
the scarlet letter | nathaniel hawthorne,-0.008214893965682868
the screwtape letters | c. s. lewis,-0.1288193995309628
the sculptress (sculptress) | minette walters,0.07628929427992143
the sea hunters | clive cussler,-0.027422531900552174
the search | iris johansen,-0.38850375438297874
the secret diary of adrian mole aged 13 3/4 | sue townsend,0.016595475783897227
the secret garden | frances hodgson burnett,0.3709439755490634
the secret life of bees | sue monk kidd,-0.4327505837452263
